Date,Mkt,Rf,Rm-Rf,S,B,SMB,H,L,HML,U,D,UMD,S-Rf,B-Rf,H-Rf,L-Rf,U-Rf,D-Rf
200511,0.0404,0.0031,0.0373,0.043266667,0.037333333,0.005933333,0.03595,0.0475,-0.01155,0.0454,0.04175,0.00365,0.040766667,0.034833333,0.03345,0.045,0.0429,0.03925
200512,0.0035,0.0032,0.0003,-0.0016,0.001333333,-0.002933333,0,-0.00285,0.00285,0.00565,-0.00185,0.0075,-0.0041,-0.001166667,-0.0025,-0.00535,0.00315,-0.00435
200601,0.04,0.0035,0.0365,0.083866667,0.028033333,0.055833333,0.0511,0.05995,-0.00885,0.08265,0.05515,0.0275,0.081366667,0.025533333,0.0486,0.05745,0.08015,0.05265
200602,-0.0016,0.0034,-0.005,-0.0033,0.001766667,-0.005066667,-0.0008,-0.00285,0.00205,-0.01585,0.00215,-0.018,-0.0058,-0.000733333,-0.0033,-0.00535,-0.01835,-0.00035
200603,0.0191,0.0037,0.0154,0.044233333,0.013666667,0.030566667,0.02485,0.0286,-0.00375,0.0401,0.02785,0.01225,0.041733333,0.011166667,0.02235,0.0261,0.0376,0.02535
200604,0.013,0.0036,0.0094,0.004366667,0.0157,-0.011333333,0.01855,-0.00155,0.0201,0.0096,0.00305,0.00655,0.001866667,0.0132,0.01605,-0.00405,0.0071,0.00055
200605,-0.031,0.0043,-0.0353,-0.047233333,-0.0272,-0.020033333,-0.02265,-0.0505,0.02785,-0.0627,-0.0255,-0.0372,-0.049733333,-0.0297,-0.02515,-0.053,-0.0652,-0.028
200606,-0.0004,0.004,-0.0044,-0.004833333,0.0033,-0.008133333,0.0045,-0.00465,0.00915,0.0003,-0.01445,0.01475,-0.007333333,0.0008,0.002,-0.00715,-0.0022,-0.01695
200607,-0.0019,0.004,-0.0059,-0.032166667,0.0032,-0.035366667,-0.0026,-0.03585,0.03325,-0.03875,-0.017,-0.02175,-0.034666667,0.0007,-0.0051,-0.03835,-0.04125,-0.0195
200608,0.0251,0.0042,0.0209,0.028733333,0.0216,0.007133333,0.02235,0.0274,-0.00505,0.0086,0.04315,-0.03455,0.026233333,0.0191,0.01985,0.0249,0.0061,0.04065
200609,0.0194,0.0041,0.0153,0.008466667,0.0235,-0.015033333,0.0148,0.017,-0.0022,0.01405,0.02345,-0.0094,0.005966667,0.021,0.0123,0.0145,0.01155,0.02095
200610,0.0371,0.0041,0.033,0.056466667,0.036,0.020466667,0.048,0.0466,0.0014,0.049,0.0513,-0.0023,0.053966667,0.0335,0.0455,0.0441,0.0465,0.0488
200611,0.0237,0.0042,0.0195,0.028833333,0.0232,0.005633333,0.0298,0.0201,0.0097,0.02445,0.03455,-0.0101,0.026333333,0.0207,0.0273,0.0176,0.02195,0.03205
200612,0.0108,0.004,0.0068,0.005633333,0.015033333,-0.0094,0.0171,0.0006,0.0165,0.0087,0.00045,0.00825,0.003133333,0.012533333,0.0146,-0.0019,0.0062,-0.00205
200701,0.0194,0.0044,0.015,0.015466667,0.019033333,-0.003566667,0.0165,0.02075,-0.00425,0.02265,0.02005,0.0026,0.012966667,0.016533333,0.014,0.01825,0.02015,0.01755
200702,-0.014,0.0038,-0.0178,-0.003833333,-0.014866667,0.011033333,-0.0057,-0.0126,0.0069,-0.0166,-0.00335,-0.01325,-0.006333333,-0.017366667,-0.0082,-0.0151,-0.0191,-0.00585
200703,0.013,0.0043,0.0087,0.0109,0.0116,-0.0007,0.00775,0.0141,-0.00635,0.02365,-0.00125,0.0249,0.0084,0.0091,0.00525,0.0116,0.02115,-0.00375
200704,0.0399,0.0044,0.0355,0.021466667,0.0422,-0.020733333,0.0304,0.03745,-0.00705,0.03425,0.03595,-0.0017,0.018966667,0.0397,0.0279,0.03495,0.03175,0.03345
200705,0.0389,0.0041,0.0348,0.038333333,0.0372,0.001133333,0.0383,0.0387,-0.0004,0.03495,0.03815,-0.0032,0.035833333,0.0347,0.0358,0.0362,0.03245,0.03565
200706,-0.0147,0.004,-0.0187,-0.010633333,-0.018233333,0.0076,-0.02415,-0.00885,-0.0153,-0.0118,-0.0143,0.0025,-0.013133333,-0.020733333,-0.02665,-0.01135,-0.0143,-0.0168
200707,-0.0317,0.004,-0.0357,-0.061433333,-0.035233333,-0.0262,-0.0704,-0.02655,-0.04385,-0.03225,-0.06005,0.0278,-0.063933333,-0.037733333,-0.0729,-0.02905,-0.03475,-0.06255
200708,0.0117,0.0042,0.0075,0.008166667,0.009766667,-0.0016,-0.00105,0.0148,-0.01585,0.0164,0.0153,0.0011,0.005666667,0.007266667,-0.00355,0.0123,0.0139,0.0128
200709,0.0409,0.0032,0.0377,0.0113,0.033733333,-0.022433333,0.0085,0.0414,-0.0329,0.0526,0.0065,0.0461,0.0088,0.031233333,0.006,0.0389,0.0501,0.004
200710,0.0258,0.0032,0.0226,0.016133333,0.012033333,0.0041,-0.01195,0.0351,-0.04705,0.03945,-0.00945,0.0489,0.013633333,0.009533333,-0.01445,0.0326,0.03695,-0.01195
200711,-0.0493,0.0034,-0.0527,-0.073033333,-0.0483,-0.024733333,-0.0696,-0.0519,-0.0177,-0.06165,-0.0705,0.00885,-0.075533333,-0.0508,-0.0721,-0.0544,-0.06415,-0.073
200712,-0.0043,0.0027,-0.007,-0.005766667,-0.0119,0.006133333,-0.02675,0.0045,-0.03125,0.01715,-0.04795,0.0651,-0.008266667,-0.0144,-0.02925,0.002,0.01465,-0.05045
200801,-0.0623,0.0021,-0.0644,-0.0594,-0.046533333,-0.012866667,-0.01005,-0.09185,0.0818,-0.10025,-0.02185,-0.0784,-0.0619,-0.049033333,-0.01255,-0.09435,-0.10275,-0.02435
200802,-0.022,0.0013,-0.0233,-0.040366667,-0.041033333,0.000666667,-0.07005,-0.0274,-0.04265,-0.0155,-0.07695,0.06145,-0.042866667,-0.043533333,-0.07255,-0.0299,-0.018,-0.07945
200803,-0.0104,0.0017,-0.0121,-0.0078,-0.015266667,0.007466667,-0.0207,-0.00955,-0.01115,-0.00415,-0.0456,0.04145,-0.0103,-0.017766667,-0.0232,-0.01205,-0.00665,-0.0481
200804,0.0511,0.0017,0.0494,0.0308,0.055333333,-0.024533333,0.04025,0.04385,-0.0036,0.05465,0.05675,-0.0021,0.0283,0.052833333,0.03775,0.04135,0.05215,0.05425
200805,0.0239,0.0017,0.0222,0.041666667,0.009333333,0.032333333,-0.00295,0.03955,-0.0425,0.039,0.00695,0.03205,0.039166667,0.006833333,-0.00545,0.03705,0.0365,0.00445
200806,-0.0786,0.0017,-0.0803,-0.1008,-0.099866667,-0.000933333,-0.15225,-0.06475,-0.0875,-0.04645,-0.1717,0.12525,-0.1033,-0.102366667,-0.15475,-0.06725,-0.04895,-0.1742
200807,-0.0132,0.0015,-0.0147,0.032,0.0071,0.0249,0.05635,-0.0055,0.06185,-0.01,0.04145,-0.05145,0.0295,0.0046,0.05385,-0.008,-0.0125,0.03895
200808,0.0111,0.0012,0.0099,0.0449,0.011966667,0.032933333,0.0385,0.01575,0.02275,0.00355,0.0417,-0.03815,0.0424,0.009466667,0.036,0.01325,0.00105,0.0392
200809,-0.0981,0.0015,-0.0996,-0.0864,-0.088366667,0.001966667,-0.0733,-0.10585,0.03255,-0.1077,-0.11155,0.00385,-0.0889,-0.090866667,-0.0758,-0.10835,-0.1102,-0.11405
200810,-0.1846,0.0008,-0.1854,-0.216466667,-0.1878,-0.028666667,-0.2499,-0.17465,-0.07525,-0.1697,-0.2478,0.0781,-0.218966667,-0.1903,-0.2524,-0.17715,-0.1722,-0.2503
200811,-0.0853,0.0002,-0.0855,-0.130866667,-0.0882,-0.042666667,-0.1463,-0.089,-0.0573,-0.0861,-0.1579,0.0718,-0.133366667,-0.0907,-0.1488,-0.0915,-0.0886,-0.1604
200812,0.0215,0.0009,0.0206,0.045366667,0.0166,0.028766667,0.03345,0.034,-0.00055,0.02125,0.0716,-0.05035,0.042866667,0.0141,0.03095,0.0315,0.01875,0.0691
200901,-0.0775,0,-0.0775,-0.092166667,-0.101233333,0.009066667,-0.128,-0.07375,-0.05425,-0.0985,-0.07925,-0.01925,-0.094666667,-0.103733333,-0.1305,-0.07625,-0.101,-0.08175
200902,-0.1011,0.0001,-0.1012,-0.128733333,-0.120433333,-0.0083,-0.16915,-0.0865,-0.08265,-0.10275,-0.1452,0.04245,-0.131233333,-0.122933333,-0.17165,-0.089,-0.10525,-0.1477
200903,0.0877,0.0001,0.0876,0.110066667,0.100833333,0.009233333,0.13425,0.08355,0.0507,0.0658,0.1809,-0.1151,0.107566667,0.098333333,0.13175,0.08105,0.0633,0.1784
200904,0.1105,0.0001,0.1104,0.240333333,0.133966667,0.106366667,0.30275,0.10555,0.1972,0.0553,0.40285,-0.34755,0.237833333,0.131466667,0.30025,0.10305,0.0528,0.40035
200905,0.0673,0,0.0673,0.059766667,0.075033333,-0.015266667,0.11145,0.0388,0.07265,0.02215,0.147,-0.12485,0.057266667,0.072533333,0.10895,0.0363,0.01965,0.1445
200906,-0.0028,0,-0.0028,0.016133333,-0.004233333,0.020366667,-0.0157,0.0318,-0.0475,0.0214,-0.0324,0.0538,0.013633333,-0.006733333,-0.0182,0.0293,0.0189,-0.0349
200907,0.0825,0.0001,0.0824,0.1043,0.080066667,0.024233333,0.1097,0.07535,0.03435,0.0711,0.1262,-0.0551,0.1018,0.077566667,0.1072,0.07285,0.0686,0.1237
200908,0.032,0.0001,0.0319,0.0371,0.0481,-0.011,0.08585,0.01245,0.0734,0.0094,0.09815,-0.08875,0.0346,0.0456,0.08335,0.00995,0.0069,0.09565
200909,0.0452,0,0.0452,0.067733333,0.0391,0.028633333,0.0579,0.05205,0.00585,0.04035,0.09005,-0.0497,0.065233333,0.0366,0.0554,0.04955,0.03785,0.08755
200910,-0.0284,0,-0.0284,-0.068666667,-0.027266667,-0.0414,-0.05725,-0.0403,-0.01695,-0.04825,-0.0748,0.02655,-0.071166667,-0.029766667,-0.05975,-0.0428,-0.05075,-0.0773
200911,0.0574,0,0.0574,0.025966667,0.057166667,-0.0312,0.04385,0.04485,-0.001,0.04655,0.0424,0.00415,0.023466667,0.054666667,0.04135,0.04235,0.04405,0.0399
200912,0.0292,0,0.0292,0.0806,0.023633333,0.056966667,0.052,0.0536,-0.0016,0.0703,0.0409,0.0294,0.0781,0.021133333,0.0495,0.0511,0.0678,0.0384
